ts,Printing,Warping,Layer_Shifting,Blobs_Layer_Separation,Not_Sticking_To_Bed,Stringing,Gaps,Colapsing,Not_Extruding
122.966,0,0,0,0,0,0,0,0,0
122.968,0,0,0,0,0,0,0,0,0
122.968,0,0,0,0,0,0,0,0,0
122.972,0,0,0,0,0,0,0,0,0
122.972,0,0,0,0,0,0,0,0,0
122.974,0,0,0,0,0,0,0,0,0
122.976,0,0,0,0,0,0,0,0,0
122.98,0,0,0,0,0,0,0,0,0
122.98,0,0,0,0,0,0,0,0,0
122.982,0,0,0,0,0,0,0,0,0
122.984,0,0,0,0,0,0,0,0,0
122.986,0,0,0,0,0,0,0,0,0
122.988,0,0,0,0,0,0,0,0,0
122.99,0,0,0,0,0,0,0,0,0
122.992,0,0,0,0,0,0,0,0,0
122.992,0,0,0,0,0,0,0,0,0
122.996,0,0,0,0,0,0,0,0,0
122.996,0,0,0,0,0,0,0,0,0
122.998,0,0,0,0,0,0,0,0,0
123.0,0,0,0,0,0,0,0,0,0
123.004,0,0,0,0,0,0,0,0,0
123.004,0,0,0,0,0,0,0,0,0
123.006,0,0,0,0,0,0,0,0,0
123.008,0,0,0,0,0,0,0,0,0
123.01,0,0,0,0,0,0,0,0,0
123.012,0,0,0,0,0,0,0,0,0
123.012,0,0,0,0,0,0,0,0,0
123.016,0,0,0,0,0,0,0,0,0
123.016,0,0,0,0,0,0,0,0,0
123.02,0,0,0,0,0,0,0,0,0
123.02,0,0,0,0,0,0,0,0,0
123.022,0,0,0,0,0,0,0,0,0
123.024,0,0,0,0,0,0,0,0,0
123.026,0,0,0,0,0,0,0,0,0
123.028,0,0,0,0,0,0,0,0,0
123.028,0,0,0,0,0,0,0,0,0
123.032,0,0,0,0,0,0,0,0,0
123.034,0,0,0,0,0,0,0,0,0
123.036,0,0,0,0,0,0,0,0,0
123.038,0,0,0,0,0,0,0,0,0
123.04,0,0,0,0,0,0,0,0,0
123.04,0,0,0,0,0,0,0,0,0
123.042,0,0,0,0,0,0,0,0,0
123.044,0,0,0,0,0,0,0,0,0
123.046,0,0,0,0,0,0,0,0,0
123.048,0,0,0,0,0,0,0,0,0
123.05,0,0,0,0,0,0,0,0,0
123.052,0,0,0,0,0,0,0,0,0
123.052,0,0,0,0,0,0,0,0,0
123.056,0,0,0,0,0,0,0,0,0
123.056,0,0,0,0,0,0,0,0,0
123.06,0,0,0,0,0,0,0,0,0
123.06,0,0,0,0,0,0,0,0,0
123.062,0,0,0,0,0,0,0,0,0
123.064,0,0,0,0,0,0,0,0,0
123.066,0,0,0,0,0,0,0,0,0
123.068,0,0,0,0,0,0,0,0,0
123.072,0,0,0,0,0,0,0,0,0
123.072,0,0,0,0,0,0,0,0,0
123.074,0,0,0,0,0,0,0,0,0
123.076,0,0,0,0,0,0,0,0,0
123.078,0,0,0,0,0,0,0,0,0
123.078,0,0,0,0,0,0,0,0,0
123.084,0,0,0,0,0,0,0,0,0
123.084,0,0,0,0,0,0,0,0,0
123.088,0,0,0,0,0,0,0,0,0
123.088,0,0,0,0,0,0,0,0,0
123.09,0,0,0,0,0,0,0,0,0
123.092,0,0,0,0,0,0,0,0,0
123.094,0,0,0,0,0,0,0,0,0
123.096,0,0,0,0,0,0,0,0,0
123.1,0,0,0,0,0,0,0,0,0
123.1,0,0,0,0,0,0,0,0,0
123.102,0,0,0,0,0,0,0,0,0
123.106,0,0,0,0,0,0,0,0,0
123.112,0,0,0,0,0,0,0,0,0
123.112,0,0,0,0,0,0,0,0,0
123.114,0,0,0,0,0,0,0,0,0
123.118,0,0,0,0,0,0,0,0,0
123.12,0,0,0,0,0,0,0,0,0
123.12,0,0,0,0,0,0,0,0,0
123.124,0,0,0,0,0,0,0,0,0
123.126,0,0,0,0,0,0,0,0,0
123.126,0,0,0,0,0,0,0,0,0
123.128,0,0,0,0,0,0,0,0,0
123.13,0,0,0,0,0,0,0,0,0
123.132,0,0,0,0,0,0,0,0,0
123.136,0,0,0,0,0,0,0,0,0
123.138,0,0,0,0,0,0,0,0,0
123.138,0,0,0,0,0,0,0,0,0
123.14,0,0,0,0,0,0,0,0,0
123.142,0,0,0,0,0,0,0,0,0
123.144,0,0,0,0,0,0,0,0,0
123.144,0,0,0,0,0,0,0,0,0
123.148,0,0,0,0,0,0,0,0,0
123.15,0,0,0,0,0,0,0,0,0
123.152,0,0,0,0,0,0,0,0,0
123.152,0,0,0,0,0,0,0,0,0
123.154,0,0,0,0,0,0,0,0,0
123.156,0,0,0,0,0,0,0,0,0
123.158,0,0,0,0,0,0,0,0,0
123.162,0,0,0,0,0,0,0,0,0
123.164,0,0,0,0,0,0,0,0,0
123.164,0,0,0,0,0,0,0,0,0
123.168,0,0,0,0,0,0,0,0,0
123.168,0,0,0,0,0,0,0,0,0
123.17,0,0,0,0,0,0,0,0,0
123.174,0,0,0,0,0,0,0,0,0
123.176,0,0,0,0,0,0,0,0,0
123.176,0,0,0,0,0,0,0,0,0
123.178,0,0,0,0,0,0,0,0,0
123.18,0,0,0,0,0,0,0,0,0
123.184,0,0,0,0,0,0,0,0,0
123.188,0,0,0,0,0,0,0,0,0
123.188,0,0,0,0,0,0,0,0,0
123.19,0,0,0,0,0,0,0,0,0
123.192,0,0,0,0,0,0,0,0,0
123.194,0,0,0,0,0,0,0,0,0
123.194,0,0,0,0,0,0,0,0,0
123.198,0,0,0,0,0,0,0,0,0
123.2,0,0,0,0,0,0,0,0,0
123.202,0,0,0,0,0,0,0,0,0
123.206,0,0,0,0,0,0,0,0,0
123.206,0,0,0,0,0,0,0,0,0
123.208,0,0,0,0,0,0,0,0,0
123.21,0,0,0,0,0,0,0,0,0
123.212,0,0,0,0,0,0,0,0,0
123.214,0,0,0,0,0,0,0,0,0
123.216,0,0,0,0,0,0,0,0,0
123.218,0,0,0,0,0,0,0,0,0
123.22,0,0,0,0,0,0,0,0,0
123.222,0,0,0,0,0,0,0,0,0
123.224,0,0,0,0,0,0,0,0,0
123.226,0,0,0,0,0,0,0,0,0
123.228,0,0,0,0,0,0,0,0,0
123.23,0,0,0,0,0,0,0,0,0
123.234,0,0,0,0,0,0,0,0,0
123.236,0,0,0,0,0,0,0,0,0
123.238,0,0,0,0,0,0,0,0,0
123.24,0,0,0,0,0,0,0,0,0
123.242,0,0,0,0,0,0,0,0,0
123.244,0,0,0,0,0,0,0,0,0
123.244,0,0,0,0,0,0,0,0,0
123.248,0,0,0,0,0,0,0,0,0
123.25,0,0,0,0,0,0,0,0,0
123.252,0,0,0,0,0,0,0,0,0
123.254,0,0,0,0,0,0,0,0,0
123.256,0,0,0,0,0,0,0,0,0
123.256,0,0,0,0,0,0,0,0,0
123.258,0,0,0,0,0,0,0,0,0
123.264,0,0,0,0,0,0,0,0,0
123.266,0,0,0,0,0,0,0,0,0
123.268,0,0,0,0,0,0,0,0,0
123.268,0,0,0,0,0,0,0,0,0
123.27,0,0,0,0,0,0,0,0,0
123.274,0,0,0,0,0,0,0,0,0
123.276,0,0,0,0,0,0,0,0,0
123.278,0,0,0,0,0,0,0,0,0
123.28,0,0,0,0,0,0,0,0,0
123.282,0,0,0,0,0,0,0,0,0
123.282,0,0,0,0,0,0,0,0,0
123.286,0,0,0,0,0,0,0,0,0
123.288,0,0,0,0,0,0,0,0,0
123.288,0,0,0,0,0,0,0,0,0
123.292,0,0,0,0,0,0,0,0,0
123.292,0,0,0,0,0,0,0,0,0
123.294,0,0,0,0,0,0,0,0,0
123.298,0,0,0,0,0,0,0,0,0
123.3,0,0,0,0,0,0,0,0,0
123.3,0,0,0,0,0,0,0,0,0
123.302,0,0,0,0,0,0,0,0,0
123.304,0,0,0,0,0,0,0,0,0
123.306,0,0,0,0,0,0,0,0,0
123.308,0,0,0,0,0,0,0,0,0
123.31,0,0,0,0,0,0,0,0,0
123.312,0,0,0,0,0,0,0,0,0
123.312,0,0,0,0,0,0,0,0,0
123.314,0,0,0,0,0,0,0,0,0
123.316,0,0,0,0,0,0,0,0,0
123.318,0,0,0,0,0,0,0,0,0
123.32,0,0,0,0,0,0,0,0,0
123.324,0,0,0,0,0,0,0,0,0
123.324,0,0,0,0,0,0,0,0,0
123.326,0,0,0,0,0,0,0,0,0
123.328,0,0,0,0,0,0,0,0,0
123.33,0,0,0,0,0,0,0,0,0
123.332,0,0,0,0,0,0,0,0,0
123.334,0,0,0,0,0,0,0,0,0
123.336,0,0,0,0,0,0,0,0,0
123.338,0,0,0,0,0,0,0,0,0
123.34,0,0,0,0,0,0,0,0,0
123.342,0,0,0,0,0,0,0,0,0
123.344,0,0,0,0,0,0,0,0,0
123.344,0,0,0,0,0,0,0,0,0
123.348,0,0,0,0,0,0,0,0,0
123.35,0,0,0,0,0,0,0,0,0
123.352,0,0,0,0,0,0,0,0,0
123.358,0,0,0,0,0,0,0,0,0
123.36,0,0,0,0,0,0,0,0,0
123.362,0,0,0,0,0,0,0,0,0
123.366,0,0,0,0,0,0,0,0,0
123.368,0,0,0,0,0,0,0,0,0
123.37,0,0,0,0,0,0,0,0,0
123.372,0,0,0,0,0,0,0,0,0
123.374,0,0,0,0,0,0,0,0,0
123.376,0,0,0,0,0,0,0,0,0
123.376,0,0,0,0,0,0,0,0,0
123.38,0,0,0,0,0,0,0,0,0
123.38,0,0,0,0,0,0,0,0,0
123.382,0,0,0,0,0,0,0,0,0
123.384,0,0,0,0,0,0,0,0,0
123.388,0,0,0,0,0,0,0,0,0
123.388,0,0,0,0,0,0,0,0,0
123.39,0,0,0,0,0,0,0,0,0
123.392,0,0,0,0,0,0,0,0,0
123.394,0,0,0,0,0,0,0,0,0
123.394,0,0,0,0,0,0,0,0,0
123.396,0,0,0,0,0,0,0,0,0
123.4,0,0,0,0,0,0,0,0,0
123.4,0,0,0,0,0,0,0,0,0
123.404,0,0,0,0,0,0,0,0,0
123.404,0,0,0,0,0,0,0,0,0
123.406,0,0,0,0,0,0,0,0,0
123.408,0,0,0,0,0,0,0,0,0
123.41,0,0,0,0,0,0,0,0,0
123.412,0,0,0,0,0,0,0,0,0
123.412,0,0,0,0,0,0,0,0,0
123.416,0,0,0,0,0,0,0,0,0
123.416,0,0,0,0,0,0,0,0,0
123.42,0,0,0,0,0,0,0,0,0
123.42,0,0,0,0,0,0,0,0,0
123.424,0,0,0,0,0,0,0,0,0
123.424,0,0,0,0,0,0,0,0,0
123.426,0,0,0,0,0,0,0,0,0
123.428,0,0,0,0,0,0,0,0,0
123.43,0,0,0,0,0,0,0,0,0
123.432,0,0,0,0,0,0,0,0,0
123.434,0,0,0,0,0,0,0,0,0
123.436,0,0,0,0,0,0,0,0,0
123.438,0,0,0,0,0,0,0,0,0
123.44,0,0,0,0,0,0,0,0,0
123.44,0,0,0,0,0,0,0,0,0
123.444,0,0,0,0,0,0,0,0,0
123.444,0,0,0,0,0,0,0,0,0
123.448,0,0,0,0,0,0,0,0,0
123.45,0,0,0,0,0,0,0,0,0
123.454,0,0,0,0,0,0,0,0,0
123.456,0,0,0,0,0,0,0,0,0
123.456,0,0,0,0,0,0,0,0,0
123.46,0,0,0,0,0,0,0,0,0
123.46,0,0,0,0,0,0,0,0,0
123.462,0,0,0,0,0,0,0,0,0
123.464,0,0,0,0,0,0,0,0,0
123.468,0,0,0,0,0,0,0,0,0
123.47,0,0,0,0,0,0,0,0,0
123.472,0,0,0,0,0,0,0,0,0
123.472,0,0,0,0,0,0,0,0,0
123.474,0,0,0,0,0,0,0,0,0
123.476,0,0,0,0,0,0,0,0,0
123.478,0,0,0,0,0,0,0,0,0
123.48,0,0,0,0,0,0,0,0,0
123.484,0,0,0,0,0,0,0,0,0
123.484,0,0,0,0,0,0,0,0,0
123.486,0,0,0,0,0,0,0,0,0
123.488,0,0,0,0,0,0,0,0,0
123.49,0,0,0,0,0,0,0,0,0
123.492,0,0,0,0,0,0,0,0,0
123.494,0,0,0,0,0,0,0,0,0
123.496,0,0,0,0,0,0,0,0,0
123.496,0,0,0,0,0,0,0,0,0
123.498,0,0,0,0,0,0,0,0,0
123.5,0,0,0,0,0,0,0,0,0
123.504,0,0,0,0,0,0,0,0,0
123.508,0,0,0,0,0,0,0,0,0
123.51,0,0,0,0,0,0,0,0,0
123.512,0,0,0,0,0,0,0,0,0
123.514,0,0,0,0,0,0,0,0,0
123.516,0,0,0,0,0,0,0,0,0
123.518,0,0,0,0,0,0,0,0,0
123.52,0,0,0,0,0,0,0,0,0
123.52,0,0,0,0,0,0,0,0,0
123.524,0,0,0,0,0,0,0,0,0
123.524,0,0,0,0,0,0,0,0,0
123.526,0,0,0,0,0,0,0,0,0
123.528,0,0,0,0,0,0,0,0,0
123.53,0,0,0,0,0,0,0,0,0
123.532,0,0,0,0,0,0,0,0,0
123.534,0,0,0,0,0,0,0,0,0
123.536,0,0,0,0,0,0,0,0,0
123.536,0,0,0,0,0,0,0,0,0
123.54,0,0,0,0,0,0,0,0,0
123.54,0,0,0,0,0,0,0,0,0
123.542,0,0,0,0,0,0,0,0,0
123.544,0,0,0,0,0,0,0,0,0
123.548,0,0,0,0,0,0,0,0,0
123.548,0,0,0,0,0,0,0,0,0
123.552,0,0,0,0,0,0,0,0,0
123.552,0,0,0,0,0,0,0,0,0
123.554,0,0,0,0,0,0,0,0,0
123.556,0,0,0,0,0,0,0,0,0
123.558,0,0,0,0,0,0,0,0,0
123.56,0,0,0,0,0,0,0,0,0
123.562,0,0,0,0,0,0,0,0,0
123.564,0,0,0,0,0,0,0,0,0
123.564,0,0,0,0,0,0,0,0,0
123.566,0,0,0,0,0,0,0,0,0
123.568,0,0,0,0,0,0,0,0,0
123.572,0,0,0,0,0,0,0,0,0
123.572,0,0,0,0,0,0,0,0,0
123.574,0,0,0,0,0,0,0,0,0
123.576,0,0,0,0,0,0,0,0,0
123.578,0,0,0,0,0,0,0,0,0
123.578,0,0,0,0,0,0,0,0,0
123.584,0,0,0,0,0,0,0,0,0
123.584,0,0,0,0,0,0,0,0,0
123.588,0,0,0,0,0,0,0,0,0
123.588,0,0,0,0,0,0,0,0,0
123.59,0,0,0,0,0,0,0,0,0
123.592,0,0,0,0,0,0,0,0,0
123.592,0,0,0,0,0,0,0,0,0
123.596,0,0,0,0,0,0,0,0,0
123.596,0,0,0,0,0,0,0,0,0
123.6,0,0,0,0,0,0,0,0,0
123.602,0,0,0,0,0,0,0,0,0
123.604,0,0,0,0,0,0,0,0,0
123.606,0,0,0,0,0,0,0,0,0
123.608,0,0,0,0,0,0,0,0,0
123.61,0,0,0,0,0,0,0,0,0
123.612,0,0,0,0,0,0,0,0,0
123.612,0,0,0,0,0,0,0,0,0
123.614,0,0,0,0,0,0,0,0,0
123.618,0,0,0,0,0,0,0,0,0
123.62,0,0,0,0,0,0,0,0,0
123.622,0,0,0,0,0,0,0,0,0
123.624,0,0,0,0,0,0,0,0,0
123.624,0,0,0,0,0,0,0,0,0
123.628,0,0,0,0,0,0,0,0,0
123.628,0,0,0,0,0,0,0,0,0
123.63,0,0,0,0,0,0,0,0,0
123.632,0,0,0,0,0,0,0,0,0
123.634,0,0,0,0,0,0,0,0,0
123.636,0,0,0,0,0,0,0,0,0
123.638,0,0,0,0,0,0,0,0,0
123.64,0,0,0,0,0,0,0,0,0
123.642,0,0,0,0,0,0,0,0,0
123.644,0,0,0,0,0,0,0,0,0
123.644,0,0,0,0,0,0,0,0,0
123.648,0,0,0,0,0,0,0,0,0
123.648,0,0,0,0,0,0,0,0,0
123.65,0,0,0,0,0,0,0,0,0
123.652,0,0,0,0,0,0,0,0,0
123.654,0,0,0,0,0,0,0,0,0
123.656,0,0,0,0,0,0,0,0,0
123.658,0,0,0,0,0,0,0,0,0
123.66,0,0,0,0,0,0,0,0,0
123.662,0,0,0,0,0,0,0,0,0
123.664,0,0,0,0,0,0,0,0,0
123.666,0,0,0,0,0,0,0,0,0
123.668,0,0,0,0,0,0,0,0,0
123.67,0,0,0,0,0,0,0,0,0
123.672,0,0,0,0,0,0,0,0,0
123.674,0,0,0,0,0,0,0,0,0
123.676,0,0,0,0,0,0,0,0,0
123.678,0,0,0,0,0,0,0,0,0
123.678,0,0,0,0,0,0,0,0,0
123.68,0,0,0,0,0,0,0,0,0
123.682,0,0,0,0,0,0,0,0,0
123.684,0,0,0,0,0,0,0,0,0
123.686,0,0,0,0,0,0,0,0,0
123.688,0,0,0,0,0,0,0,0,0
123.688,0,0,0,0,0,0,0,0,0
123.692,0,0,0,0,0,0,0,0,0
123.692,0,0,0,0,0,0,0,0,0
123.694,0,0,0,0,0,0,0,0,0
123.698,0,0,0,0,0,0,0,0,0
123.704,0,0,0,0,0,0,0,0,0
123.704,0,0,0,0,0,0,0,0,0
123.706,0,0,0,0,0,0,0,0,0
123.708,0,0,0,0,0,0,0,0,0
123.71,0,0,0,0,0,0,0,0,0
123.712,0,0,0,0,0,0,0,0,0
123.712,0,0,0,0,0,0,0,0,0
123.716,0,0,0,0,0,0,0,0,0
123.718,0,0,0,0,0,0,0,0,0
123.72,0,0,0,0,0,0,0,0,0
123.722,0,0,0,0,0,0,0,0,0
123.724,0,0,0,0,0,0,0,0,0
123.724,0,0,0,0,0,0,0,0,0
123.728,0,0,0,0,0,0,0,0,0
123.73,0,0,0,0,0,0,0,0,0
123.732,0,0,0,0,0,0,0,0,0
123.734,0,0,0,0,0,0,0,0,0
123.736,0,0,0,0,0,0,0,0,0
123.738,0,0,0,0,0,0,0,0,0
123.742,0,0,0,0,0,0,0,0,0
123.744,0,0,0,0,0,0,0,0,0
123.744,0,0,0,0,0,0,0,0,0
123.748,0,0,0,0,0,0,0,0,0
123.748,0,0,0,0,0,0,0,0,0
123.75,0,0,0,0,0,0,0,0,0
123.756,0,0,0,0,0,0,0,0,0
123.756,0,0,0,0,0,0,0,0,0
123.76,0,0,0,0,0,0,0,0,0
123.762,0,0,0,0,0,0,0,0,0
123.762,0,0,0,0,0,0,0,0,0
123.766,0,0,0,0,0,0,0,0,0
123.768,0,0,0,0,0,0,0,0,0
123.768,0,0,0,0,0,0,0,0,0
123.774,0,0,0,0,0,0,0,0,0
123.78,0,0,0,0,0,0,0,0,0
123.782,0,0,0,0,0,0,0,0,0
123.784,0,0,0,0,0,0,0,0,0
123.786,0,0,0,0,0,0,0,0,0
123.788,0,0,0,0,0,0,0,0,0
123.79,0,0,0,0,0,0,0,0,0
123.792,0,0,0,0,0,0,0,0,0
123.798,0,0,0,0,0,0,0,0,0
123.8,0,0,0,0,0,0,0,0,0
123.802,0,0,0,0,0,0,0,0,0
123.804,0,0,0,0,0,0,0,0,0
123.806,0,0,0,0,0,0,0,0,0
123.81,0,0,0,0,0,0,0,0,0
123.812,0,0,0,0,0,0,0,0,0
123.812,0,0,0,0,0,0,0,0,0
123.816,0,0,0,0,0,0,0,0,0
123.816,0,0,0,0,0,0,0,0,0
123.818,0,0,0,0,0,0,0,0,0
123.822,0,0,0,0,0,0,0,0,0
123.824,0,0,0,0,0,0,0,0,0
123.83,0,0,0,0,0,0,0,0,0
123.834,0,0,0,0,0,0,0,0,0
123.836,0,0,0,0,0,0,0,0,0
123.838,0,0,0,0,0,0,0,0,0
123.84,0,0,0,0,0,0,0,0,0
123.842,0,0,0,0,0,0,0,0,0
123.846,0,0,0,0,0,0,0,0,0
123.848,0,0,0,0,0,0,0,0,0
123.85,0,0,0,0,0,0,0,0,0
123.852,0,0,0,0,0,0,0,0,0
123.854,0,0,0,0,0,0,0,0,0
123.856,0,0,0,0,0,0,0,0,0
123.858,0,0,0,0,0,0,0,0,0
123.86,0,0,0,0,0,0,0,0,0
123.86,0,0,0,0,0,0,0,0,0
123.866,0,0,0,0,0,0,0,0,0
123.868,0,0,0,0,0,0,0,0,0
123.868,0,0,0,0,0,0,0,0,0
123.872,0,0,0,0,0,0,0,0,0
123.872,0,0,0,0,0,0,0,0,0
123.874,0,0,0,0,0,0,0,0,0
123.876,0,0,0,0,0,0,0,0,0
123.88,0,0,0,0,0,0,0,0,0
123.88,0,0,0,0,0,0,0,0,0
123.884,0,0,0,0,0,0,0,0,0
123.884,0,0,0,0,0,0,0,0,0
123.886,0,0,0,0,0,0,0,0,0
123.888,0,0,0,0,0,0,0,0,0
123.89,0,0,0,0,0,0,0,0,0
123.892,0,0,0,0,0,0,0,0,0
123.894,0,0,0,0,0,0,0,0,0
123.896,0,0,0,0,0,0,0,0,0
123.898,0,0,0,0,0,0,0,0,0
123.9,0,0,0,0,0,0,0,0,0
123.904,0,0,0,0,0,0,0,0,0
123.904,0,0,0,0,0,0,0,0,0
123.906,0,0,0,0,0,0,0,0,0
123.908,0,0,0,0,0,0,0,0,0
123.91,0,0,0,0,0,0,0,0,0
123.91,0,0,0,0,0,0,0,0,0
123.912,0,0,0,0,0,0,0,0,0
123.918,0,0,0,0,0,0,0,0,0
123.922,0,0,0,0,0,0,0,0,0
123.924,0,0,0,0,0,0,0,0,0
123.926,0,0,0,0,0,0,0,0,0
123.928,0,0,0,0,0,0,0,0,0
123.93,0,0,0,0,0,0,0,0,0
123.932,0,0,0,0,0,0,0,0,0
123.934,0,0,0,0,0,0,0,0,0
123.936,0,0,0,0,0,0,0,0,0
123.936,0,0,0,0,0,0,0,0,0
123.938,0,0,0,0,0,0,0,0,0
123.94,0,0,0,0,0,0,0,0,0
123.942,0,0,0,0,0,0,0,0,0
123.944,0,0,0,0,0,0,0,0,0
123.946,0,0,0,0,0,0,0,0,0
123.948,0,0,0,0,0,0,0,0,0
123.95,0,0,0,0,0,0,0,0,0
123.952,0,0,0,0,0,0,0,0,0
123.954,0,0,0,0,0,0,0,0,0
123.956,0,0,0,0,0,0,0,0,0
123.958,0,0,0,0,0,0,0,0,0
123.96,0,0,0,0,0,0,0,0,0
123.96,0,0,0,0,0,0,0,0,0
123.962,0,0,0,0,0,0,0,0,0
123.964,0,0,0,0,0,0,0,0,0
123.972,0,0,0,0,0,0,0,0,0
123.972,0,0,0,0,0,0,0,0,0
123.974,0,0,0,0,0,0,0,0,0
123.976,0,0,0,0,0,0,0,0,0
123.976,0,0,0,0,0,0,0,0,0
123.98,0,0,0,0,0,0,0,0,0
123.98,0,0,0,0,0,0,0,0,0
123.984,0,0,0,0,0,0,0,0,0
123.986,0,0,0,0,0,0,0,0,0
123.988,0,0,0,0,0,0,0,0,0
123.988,0,0,0,0,0,0,0,0,0
123.992,0,0,0,0,0,0,0,0,0
123.992,0,0,0,0,0,0,0,0,0
123.994,0,0,0,0,0,0,0,0,0
123.996,0,0,0,0,0,0,0,0,0
123.998,0,0,0,0,0,0,0,0,0
124.0,0,0,0,0,0,0,0,0,0
124.002,0,0,0,0,0,0,0,0,0
124.004,0,0,0,0,0,0,0,0,0
124.006,0,0,0,0,0,0,0,0,0
124.008,0,0,0,0,0,0,0,0,0
124.008,0,0,0,0,0,0,0,0,0
124.01,0,0,0,0,0,0,0,0,0
124.012,0,0,0,0,0,0,0,0,0
124.016,0,0,0,0,0,0,0,0,0
124.016,0,0,0,0,0,0,0,0,0
124.02,0,0,0,0,0,0,0,0,0
124.02,0,0,0,0,0,0,0,0,0
124.024,0,0,0,0,0,0,0,0,0
124.024,0,0,0,0,0,0,0,0,0
124.026,0,0,0,0,0,0,0,0,0
124.028,0,0,0,0,0,0,0,0,0
124.03,0,0,0,0,0,0,0,0,0
124.032,0,0,0,0,0,0,0,0,0
124.032,0,0,0,0,0,0,0,0,0
124.036,0,0,0,0,0,0,0,0,0
124.036,0,0,0,0,0,0,0,0,0
124.04,0,0,0,0,0,0,0,0,0
124.04,0,0,0,0,0,0,0,0,0
124.042,0,0,0,0,0,0,0,0,0
124.044,0,0,0,0,0,0,0,0,0
124.046,0,0,0,0,0,0,0,0,0
124.048,0,0,0,0,0,0,0,0,0
124.048,0,0,0,0,0,0,0,0,0
124.052,0,0,0,0,0,0,0,0,0
124.052,0,0,0,0,0,0,0,0,0
124.056,0,0,0,0,0,0,0,0,0
124.056,0,0,0,0,0,0,0,0,0
124.058,0,0,0,0,0,0,0,0,0
124.06,0,0,0,0,0,0,0,0,0
124.062,0,0,0,0,0,0,0,0,0
124.064,0,0,0,0,0,0,0,0,0
124.066,0,0,0,0,0,0,0,0,0
124.066,0,0,0,0,0,0,0,0,0
124.07,0,0,0,0,0,0,0,0,0
124.072,0,0,0,0,0,0,0,0,0
124.072,0,0,0,0,0,0,0,0,0
124.076,0,0,0,0,0,0,0,0,0
124.076,0,0,0,0,0,0,0,0,0
124.078,0,0,0,0,0,0,0,0,0
124.08,0,0,0,0,0,0,0,0,0
124.082,0,0,0,0,0,0,0,0,0
124.084,0,0,0,0,0,0,0,0,0
124.084,0,0,0,0,0,0,0,0,0
124.088,0,0,0,0,0,0,0,0,0
124.092,0,0,0,0,0,0,0,0,0
124.094,0,0,0,0,0,0,0,0,0
124.096,0,0,0,0,0,0,0,0,0
124.1,0,0,0,0,0,0,0,0,0
124.1,0,0,0,0,0,0,0,0,0
124.102,0,0,0,0,0,0,0,0,0
124.104,0,0,0,0,0,0,0,0,0
124.106,0,0,0,0,0,0,0,0,0
124.108,0,0,0,0,0,0,0,0,0
124.11,0,0,0,0,0,0,0,0,0
124.112,0,0,0,0,0,0,0,0,0
124.112,0,0,0,0,0,0,0,0,0
124.114,0,0,0,0,0,0,0,0,0
124.116,0,0,0,0,0,0,0,0,0
124.12,0,0,0,0,0,0,0,0,0
124.12,0,0,0,0,0,0,0,0,0
124.124,0,0,0,0,0,0,0,0,0
124.124,0,0,0,0,0,0,0,0,0
124.126,0,0,0,0,0,0,0,0,0
124.128,0,0,0,0,0,0,0,0,0
124.13,0,0,0,0,0,0,0,0,0
124.132,0,0,0,0,0,0,0,0,0
124.136,0,0,0,0,0,0,0,0,0
124.136,0,0,0,0,0,0,0,0,0
124.138,0,0,0,0,0,0,0,0,0
124.14,0,0,0,0,0,0,0,0,0
124.14,0,0,0,0,0,0,0,0,0
124.144,0,0,0,0,0,0,0,0,0
124.144,0,0,0,0,0,0,0,0,0
124.148,0,0,0,0,0,0,0,0,0
124.148,0,0,0,0,0,0,0,0,0
124.152,0,0,0,0,0,0,0,0,0
124.152,0,0,0,0,0,0,0,0,0
124.156,0,0,0,0,0,0,0,0,0
124.156,0,0,0,0,0,0,0,0,0
124.158,0,0,0,0,0,0,0,0,0
124.16,0,0,0,0,0,0,0,0,0
124.162,0,0,0,0,0,0,0,0,0
124.164,0,0,0,0,0,0,0,0,0
124.166,0,0,0,0,0,0,0,0,0
124.168,0,0,0,0,0,0,0,0,0
124.168,0,0,0,0,0,0,0,0,0
124.172,0,0,0,0,0,0,0,0,0
124.172,0,0,0,0,0,0,0,0,0
124.176,0,0,0,0,0,0,0,0,0
124.176,0,0,0,0,0,0,0,0,0
124.178,0,0,0,0,0,0,0,0,0
124.18,0,0,0,0,0,0,0,0,0
124.18,0,0,0,0,0,0,0,0,0
124.184,0,0,0,0,0,0,0,0,0
124.184,0,0,0,0,0,0,0,0,0
124.188,0,0,0,0,0,0,0,0,0
124.188,0,0,0,0,0,0,0,0,0
124.192,0,0,0,0,0,0,0,0,0
124.192,0,0,0,0,0,0,0,0,0
124.194,0,0,0,0,0,0,0,0,0
124.196,0,0,0,0,0,0,0,0,0
124.198,0,0,0,0,0,0,0,0,0
124.2,0,0,0,0,0,0,0,0,0
124.202,0,0,0,0,0,0,0,0,0
124.204,0,0,0,0,0,0,0,0,0
124.206,0,0,0,0,0,0,0,0,0
124.206,0,0,0,0,0,0,0,0,0
124.21,0,0,0,0,0,0,0,0,0
124.212,0,0,0,0,0,0,0,0,0
124.212,0,0,0,0,0,0,0,0,0
124.214,0,0,0,0,0,0,0,0,0
124.216,0,0,0,0,0,0,0,0,0
124.218,0,0,0,0,0,0,0,0,0
124.218,0,0,0,0,0,0,0,0,0
124.222,0,0,0,0,0,0,0,0,0
124.224,0,0,0,0,0,0,0,0,0
124.224,0,0,0,0,0,0,0,0,0
